,fold,model,DeepRank_GNN,nclash,fnat,fnonnat,lrmsd,irmsdbb,irmsdsc,distance,theta,seqid,classification,caseID,target,DeepRank,HADDOCK,iScore,ATOM20,ATOM40,GOAP,ATOM+GOAP,GNN_DOVE
99593,fold6,T29_1109_conv,0.0134717673063278,8/100,0.0408,0.9375,31.1204,14.4591,15.2975,16.3584,164.4009,90.9,incorrect,T29,0,-1.0041406154632568,-77.42411,0.159,0.0166,0.0599,0.0697,0.8246,0.1024
99594,fold6,T29_1110_conv,0.0053821839392185,42/100,0.0,1.0,71.4378,23.3404,23.5469,68.1176,157.9974,90.9,incorrect,T29,0,1.8979765176773071,-58.12245,0.7829999999999999,0.0494,0.0045,0.0109,0.0252,0.191
99595,fold6,T29_1111_conv,0.2049886137247085,7/100,0.0,1.0,28.8821,13.1161,14.2746,10.9931,167.5331,90.9,incorrect,T29,0,3.70718765258789,-128.67494,-0.159,0.0693,0.0815,0.036,0.6039,0.1509
99596,fold6,T29_1112_conv,0.005199946463108,137/100,0.0,1.0,63.959,20.7748,22.6933,60.1001,159.1742,90.9,"clashes,incorrect",T29,0,0.866044670343399,42.98812,-0.395,0.0031,0.0,0.8170000000000001,0.0008,0.456
99597,fold6,T29_1113_conv,0.023814108222723,9/100,0.122,0.9,27.2274,11.1581,11.8134,12.8421,132.7781,90.7,incorrect,T29,0,3.391566514968872,-86.3245,-0.7979999999999999,0.0127,0.0,0.1715,0.4305,0.0577
99598,fold6,T29_1114_conv,0.0112770805135369,55/100,0.0,1.0,43.7442,19.3283,19.8832,39.9905,111.3226,90.9,incorrect,T29,0,1.8978784084320068,-55.68787800000001,-0.195,0.0002,0.024,0.3847,0.9134,0.2204
99599,fold6,T29_1115_conv,0.0181222073733806,181/100,0.0,1.0,69.4208,26.4201,27.5157,64.6564,137.5371,90.9,"clashes,incorrect",T29,0,0.6630286276340485,60.86526,0.778,0.0056,0.0624,0.568,0.9568,0.1385
99600,fold6,T29_1116_conv,0.0110994400456547,2/100,0.0,1.0,67.6295,24.1884,26.0051,63.0836,129.1817,90.9,incorrect,T29,0,1.975497126579285,-37.046869,1.781,0.0791,0.0088,0.2603,0.0188,0.1837
99601,fold6,T29_1117_conv,0.0355751179158687,115/100,0.0,1.0,71.7645,17.9603,18.7324,68.0445,124.2033,90.9,"clashes,incorrect",T29,0,1.6157193183898926,13.99906,0.315,0.016,0.0026,0.0209,0.6623,0.267
99602,fold6,T29_1118_conv,0.021215608343482,3/100,0.0,1.0,26.456,12.6027,13.2819,10.9259,160.9857,88.2,incorrect,T29,0,3.00145161151886,-110.6912,-0.096,0.0756,0.0148,0.0376,0.1581,0.2106
99603,fold6,T29_1119_conv,0.0072395261377096,5/100,0.0,1.0,68.2592,22.7553,24.3629,62.7923,158.3871,94.5,incorrect,T29,0,1.903220772743225,-85.55613000000002,0.962,0.0002,0.0006,0.0952,0.0017,0.1177
99604,fold6,T29_111_conv,0.043541133403778,8/100,0.4082,0.7333,6.223,2.4805,2.9077,1.9883,26.6303,90.9,acceptable,T29,1,3.4145305156707764,-179.3619,-1.013,0.0162,0.0006,0.1471,0.2565,0.2057
99605,fold6,T29_1120_conv,0.0467764288187027,10/100,0.7143,0.4853,3.5198,1.1507,1.7847,2.5557,10.3763,90.9,medium,T29,1,3.4568142890930176,-156.7632,-0.539,0.1668,0.0001,0.165,0.1288,0.2169
99606,fold6,T29_1121_conv,-0.001323340460658,99/100,0.0,1.0,61.0716,17.4758,19.7445,57.5865,143.4664,90.9,incorrect,T29,0,-0.436664879322052,43.36346,-0.408,0.0072,0.0,0.6807,0.0069999999999999,0.214
99607,fold6,T29_1122_conv,0.0252858474850654,271/100,0.0,1.0,74.9354,20.4149,21.5824,72.1349,143.0662,90.9,"clashes,incorrect",T29,0,-18.753181219100952,585.47337,1.852,0.5817,0.0061,0.0,0.0021,0.751
99608,fold6,T29_1123_conv,0.0090538579970598,50/100,0.0,1.0,75.7926,20.8965,21.945,72.3511,152.3842,90.9,incorrect,T29,0,0.8324598371982574,-37.88849,0.396,0.3564,0.0072,0.0,0.0372,0.077
99609,fold6,T29_1125_conv,0.0143802314996719,33/100,0.0,1.0,32.8476,15.1354,16.6368,21.7716,148.0218,88.3,incorrect,T29,0,1785306176.0,4982.754379999999,7.415,0.0039,0.0101,0.0323,0.5171,0.0662
99610,fold6,T29_1126_conv,0.0131916515529155,66/100,0.0,1.0,66.4697,24.2815,25.3934,62.7051,161.5708,90.8,incorrect,T29,0,-0.0708687901496887,-58.78607,0.7759999999999999,0.0606,0.6146,0.2124,0.5407,0.1874
99611,fold6,T29_1127_conv,0.0015543978661298,11/100,0.0,1.0,54.8401,18.8757,20.6255,48.0623,149.1646,90.9,incorrect,T29,0,-4.367208123207091,-117.75388,0.5760000000000001,0.0909,0.0039,0.0047,0.3717,0.0982
99612,fold6,T29_1128_conv,0.0222977567464113,46/100,0.0816,0.92,39.7424,10.2559,11.2256,33.2498,108.3836,90.9,incorrect,T29,0,0.7223408222198486,-54.3264,1.3090000000000002,0.1316,0.0077,0.0014,0.0443,0.103
99613,fold6,T29_1129_conv,0.0083589646965265,182/100,0.0,1.0,56.235,18.5057,20.298,52.93899999999999,122.7005,90.9,"clashes,incorrect",T29,0,3.775499701499939,99.19614,1.716,0.2981,0.1499,0.0003,0.1062,0.2212
99614,fold6,T29_112_conv,0.1355453580617904,14/100,0.0,1.0,28.4957,14.3699,15.1655,9.963,163.5523,88.3,incorrect,T29,0,3.0483587980270386,-26.95608,0.285,0.0675,0.0001,0.0357,0.6582,0.1759
99615,fold6,T29_1130_conv,0.0983263254165649,178/100,0.0,1.0,30.5175,12.3379,13.5607,19.9813,175.9545,90.9,"clashes,incorrect",T29,0,-7.758419513702393,235.66905,1.3030000000000002,0.0189,0.0,0.006,0.0753,0.328
99616,fold6,T29_1131_conv,0.0033437088131904,7/100,0.0,1.0,66.7832,17.6972,19.4232,62.1834,135.1588,90.9,incorrect,T29,0,-3.855613350868225,-86.0997,-0.6759999999999999,0.0206,0.0083,0.1856,0.0065,0.0802
99617,fold6,T29_1132_conv,0.0174569748342037,14/100,0.0,1.0,28.6313,14.5502,14.9325,13.0101,160.9546,88.3,incorrect,T29,0,-15.286804676055908,663.16939,1.141,0.0119,0.0002,0.0013,0.3294,0.0959
99618,fold6,T29_1133_conv,0.012041613459587,17/100,0.0,1.0,27.9825,12.3454,13.4481,11.9143,138.2304,88.3,incorrect,T29,0,2.329192280769348,15.77922,0.38,0.0968,0.0002,0.0004,0.0888,0.1039
99619,fold6,T29_1134_conv,0.0110542401671409,1/100,0.0,1.0,75.4249,23.0362,23.6631,71.8067,134.9053,88.3,incorrect,T29,0,-6.980498790740968,-42.457585,0.941,0.0161,0.0012,0.1729,0.0467,0.1212
99620,fold6,T29_1135_conv,0.0129892937839031,70/100,0.0,1.0,84.7481,30.3474,31.5435,80.7338,153.5015,94.5,incorrect,T29,0,2.777395009994507,-61.8548,-0.023,0.0005,0.0062,0.0384,0.0969999999999999,0.1483
99621,fold6,T29_1136_conv,0.0516910701990127,53/100,0.0,1.0,33.7534,15.1575,15.7227,20.3375,178.5734,88.3,incorrect,T29,0,-0.5910717248916626,273.63197,0.154,0.0306,0.038,0.3086,0.6873,0.0803
99622,fold6,T29_1137_conv,0.0073194913566112,35/100,0.0,1.0,69.0139,19.5202,21.8192,66.5269,108.8146,90.9,incorrect,T29,0,-1.0420834422111511,-47.13788,-0.026,0.0051,0.0057,0.0429,0.1091,0.342
99623,fold6,T29_1138_conv,0.1948408633470536,51/100,0.0,1.0,52.5866,17.5148,17.6819,48.2383,162.2236,90.9,incorrect,T29,0,1.6354469060897827,-35.41885,0.8190000000000001,0.0089,0.7496,0.208,0.9548,0.1344
99624,fold6,T29_1139_conv,0.6461038589477539,63/100,0.0,1.0,44.6872,17.5212,17.8359,38.394,170.2628,90.9,incorrect,T29,0,1.2121140062808993,-31.16987,0.843,0.1521,0.1212,0.1004,0.6685,0.1292
99625,fold6,T29_113_conv,0.0201937463134527,70/100,0.0,1.0,53.6091,16.1816,17.1366,48.5818,112.4907,90.9,incorrect,T29,0,-2.017669677734375,-11.69725,0.328,0.3801,0.1488,0.2042,0.8794,0.2794
99626,fold6,T29_1140_conv,0.0164434444159269,16/100,0.0,1.0,58.1629,21.5086,22.6011,56.4651,68.9313,88.3,incorrect,T29,0,0.1379825472831726,-50.16499,0.205,0.2574,0.0002,0.0398,0.0062,0.1426
99627,fold6,T29_1141_conv,0.0069611500948667,19/100,0.0,1.0,38.2004,9.7363,10.637,34.5893,94.7568,90.9,incorrect,T29,0,-2.2927104234695435,-54.7502,1.878,0.1084,0.0058,0.3293,0.0607,0.0999
99628,fold6,T29_1142_conv,0.1785089522600174,25/100,0.0,1.0,49.8429,20.6058,21.4333,43.3678,136.4722,90.9,incorrect,T29,0,-1.379066377878189,-20.92959,0.992,0.0134,0.0007,0.121,0.8351,0.0617
99629,fold6,T29_1143_conv,0.0547677651047706,3/100,0.102,0.8684,28.0013,8.4205,8.6537,22.1076,86.5302,90.9,incorrect,T29,0,-0.5340902805328369,-93.1738,-0.242,0.2598,0.0381,0.0819,0.9263,0.0932
99630,fold6,T29_1144_conv,0.0368318036198616,48/100,0.0,1.0,32.7,12.8001,14.2044,18.8812,168.6346,90.9,incorrect,T29,0,1.2566241323947906,-65.76451999999999,0.219,0.0005,0.0023,0.0001,0.0233,0.5188
99631,fold6,T29_1145_conv,0.6960881948471069,10/100,0.7436,0.5167,3.5225,1.2401,1.8729,2.4463,12.0087,90.5,medium,T29,1,3.2227059602737427,-158.9437,-0.8140000000000001,0.5882,0.0002,0.0005,0.0173,0.133
99632,fold6,T29_1146_conv,0.0221818201243877,11/100,0.6327,0.4918,4.6161,1.7417,2.1877,2.9623,15.862,90.9,medium,T29,1,2.929394245147705,-168.8621,-0.84,0.0246,0.0002,0.0379,0.1985,0.1598
99633,fold6,T29_1147_conv,0.0347111746668815,23/100,0.0,1.0,30.5551,9.0344,9.617,28.852,52.1542,90.9,incorrect,T29,0,-2.6072567105293274,-58.3416,-0.098,0.0466,0.0137,0.0122,0.3334,0.1971
99634,fold6,T29_1148_conv,0.0186065919697284,59/100,0.0,1.0,32.3266,13.1417,14.6074,18.7648,165.6517,90.9,incorrect,T29,0,0.9385708868503572,-78.04692,0.293,0.0018,0.0022,0.0043,0.0069,0.235
99635,fold6,T29_1149_conv,0.1717903465032577,46/100,0.0,1.0,56.8307,17.5348,18.0946,49.9538,175.1461,90.9,incorrect,T29,0,-3.5818891525268555,-66.96956,-0.126,0.0019,0.2923,0.2152,0.7746,0.1072
99636,fold6,T29_114_conv,0.0125820096582174,19/100,0.0,1.0,27.037,15.588,16.2596,18.8197,92.8698,88.2,incorrect,T29,0,-2.954633951187134,1.25154,-0.009,0.0312,0.0269,0.0102,0.2687,0.2394
99637,fold6,T29_1150_conv,0.1639710068702697,9/100,0.6939,0.5072,5.2624,1.3213,1.871,4.5798,10.9522,90.9,medium,T29,1,2.5567837953567505,-153.3699,-0.593,0.0543,0.0012,0.015,0.2434,0.2528
99638,fold6,T29_1152_conv,0.0581970624625682,60/100,0.0,1.0,17.3446,9.0175,9.4999,10.2029,62.5473,90.9,incorrect,T29,0,3.0528749227523804,-71.3379,-0.462,0.0185,0.0014,0.0209,0.0745,0.1413
99639,fold6,T29_1153_conv,0.0138189699500799,26/100,0.0,1.0,72.367,18.619,19.2795,67.9842,164.2666,88.3,incorrect,T29,0,-15.304278135299684,1138.82222,1.866,0.0052,0.0041,0.7616,0.02,0.0801
99640,fold6,T29_1154_conv,0.0188599657267332,145/100,0.0,1.0,38.2994,17.0182,18.0868,27.7679,159.9182,90.9,"clashes,incorrect",T29,0,3.015163540840149,54.2927,-0.261,0.0006,0.0022,0.4226,0.9036,0.0517
99641,fold6,T29_1155_conv,-0.0081404857337474,15/100,0.0,1.0,68.1614,17.3536,19.4117,64.152,141.7345,90.9,incorrect,T29,0,-3.83486545085907,-77.3981,-0.456,0.0001,0.0,0.0207,0.0213,0.2571
99642,fold6,T29_1156_conv,0.0082157105207443,106/100,0.0,1.0,58.5279,17.5223,19.2871,54.244,159.2758,90.9,"clashes,incorrect",T29,0,-5.63479471206665,-5.085696,0.8759999999999999,0.008,0.0128,0.0003,0.0309,0.6361
99643,fold6,T29_1157_conv,0.0196451414376497,17/100,0.0,1.0,40.0446,11.9455,12.5754,37.0338,71.6199,90.9,incorrect,T29,0,0.7482960522174835,-68.88717,0.8490000000000001,0.0177,0.002,0.5677,0.8556,0.1411
99644,fold6,T29_1158_conv,0.3856955468654633,11/100,0.1795,0.8704,20.5795,7.3667,7.9331,8.5697,86.5913,90.5,incorrect,T29,0,1.7492191791534424,-126.0003,-0.637,0.0853,0.0083,0.051,0.39,0.1389
99645,fold6,T29_1159_conv,0.0071301758289337,21/100,0.0,1.0,60.2858,17.8959,19.1895,56.7323,98.5417,90.9,incorrect,T29,0,-0.6683910191059113,-75.7762,0.153,0.0016,0.0008,0.0579,0.1173,0.0894
99646,fold6,T29_115_conv,0.1119880080223083,20/100,0.0,1.0,54.1954,20.1977,21.061,47.7534,140.2585,90.9,incorrect,T29,0,-0.7705774009227753,-99.65994,1.4980000000000002,0.0022,0.0048,0.0394,0.96,0.2316
99647,fold6,T29_1160_conv,-0.0001461580395698,3/100,0.0,1.0,30.052,14.7079,15.0355,17.0239,157.5234,90.9,incorrect,T29,0,-2.0577385425567627,-88.4398,-0.346,0.0794,0.0171,0.0395,0.4555,0.098
99648,fold6,T29_1161_conv,0.0186653845012188,5/100,0.0,1.0,50.9319,15.6604,16.741,45.2952,161.4678,90.9,incorrect,T29,0,-3.691472291946411,-109.09432,0.562,0.0082,0.0023,0.4222,0.9561,0.332
99649,fold6,T29_1162_conv,0.0153379151597619,31/100,0.0,1.0,69.2688,21.9826,23.1925,67.396,100.5857,90.9,incorrect,T29,0,0.1394952535629272,-57.2543,-0.616,0.0033,0.0002,0.3085,0.0797,0.4157
99650,fold6,T29_1163_conv,0.0085409367457032,41/100,0.0,1.0,27.2018,14.1564,15.3696,2.7363,174.8089,94.5,incorrect,T29,0,1.3574713468551636,-19.32939,0.152,0.2283,0.0027,0.1435,0.0084,0.164
99651,fold6,T29_1164_conv,0.0156395751982927,14/100,0.0,1.0,34.9424,10.4958,10.8256,24.8439,135.7959,90.9,incorrect,T29,0,3.381305336952209,-79.56442,0.048,0.0181,0.0063,0.2298,0.8567,0.1892
99652,fold6,T29_1165_conv,0.086449384689331,14/100,0.0,1.0,34.1159,13.4265,14.2168,30.0319,71.8164,90.9,incorrect,T29,0,0.1979387402534485,-124.17211,-0.482,0.0121,0.0012,0.0124,0.8614,0.0917
99653,fold6,T29_1166_conv,0.0110959652811288,4/100,0.0,1.0,83.8123,29.7284,30.6,82.5013,79.8351,90.9,incorrect,T29,0,-1.3241487145423891,-109.32592,-0.48,0.2696,0.875,0.0345,0.3259,0.2354
99654,fold6,T29_1168_conv,0.0178742296993732,11/100,0.1795,0.8571,21.6529,7.4568,7.8637,12.2743,81.061,90.5,incorrect,T29,0,1.8530277013778689,-127.3553,-0.863,0.0173,0.0015,0.3992,0.8937,0.1081
99655,fold6,T29_1169_conv,0.3162560164928436,3/100,0.0,1.0,52.8185,20.6153,21.1938,47.654,132.1531,90.9,incorrect,T29,0,0.0550107955932617,-85.77306,0.397,0.0061,0.0033,0.4693,0.9183,0.1496
99656,fold6,T29_1170_conv,0.0166148114949464,14/100,0.1282,0.898,18.5188,7.4254,7.837000000000001,6.9578,80.4636,90.5,incorrect,T29,0,1.681042194366455,-144.0029,-0.922,0.0618,0.0051,0.0209,0.7126,0.0512
99657,fold6,T29_1171_conv,0.0043212100863456,30/100,0.0,1.0,24.3695,11.7599,12.2832,10.6891,150.0676,88.2,incorrect,T29,0,0.1766619086265564,-30.57996,0.163,0.2529,0.0443,0.0069,0.6102,0.0852
99658,fold6,T29_1172_conv,0.0010497011244297,4/100,0.0,1.0,55.8852,20.433,22.1306,51.1775,173.937,94.5,incorrect,T29,0,-7.238130807876588,-79.323135,0.1639999999999999,0.0769,0.0002,0.1459,0.4438,0.0816
99659,fold6,T29_1173_conv,0.0106494314968585,39/100,0.0,1.0,80.0657,21.1852,22.573,75.7424,177.8299,90.9,incorrect,T29,0,-1.7120504975318909,-55.79974,-0.2,0.0043,0.0328,0.0359,0.1444,0.4287
99660,fold6,T29_1174_conv,0.0174278914928436,19/100,0.0,1.0,28.7997,15.3467,16.5836,10.4608,167.5903,88.3,incorrect,T29,0,43.50943756103516,1954.96884,2.424,0.113,0.0005,0.2498,0.1995,0.053
99661,fold6,T29_1175_conv,0.0172584094107151,23/100,0.0204,0.9855,32.0918,10.9033,10.9804,25.6168,131.8125,90.9,incorrect,T29,0,2.283114790916444,-204.2549,-1.274,0.0594,0.0012,0.3664,0.5870000000000001,0.0733
99662,fold6,T29_1176_conv,0.1006834506988525,41/100,0.0,1.0,29.191,14.4033,15.522,13.8801,142.8262,90.9,incorrect,T29,0,1.8119595050811768,-58.3519,-0.048,0.0383,0.4349,0.0118,0.5149,0.0986
99663,fold6,T29_1177_conv,0.0200385600328445,38/100,0.0,1.0,31.6672,11.2847,12.303,23.1438,112.9464,90.8,incorrect,T29,0,-3.503402709960937,-65.6319,0.244,0.3057,0.0548,0.2479,0.8962,0.2306
99664,fold6,T29_1178_conv,0.0118591468781232,11/100,0.0,1.0,19.1574,11.1386,11.7046,12.8368,86.2265,88.2,incorrect,T29,0,-2.14179402589798,-11.67044,3.36,0.0382,0.002,0.0004,0.0725,0.1355
99665,fold6,T29_1179_conv,0.0122369695454835,47/100,0.1,0.913,26.8501,10.771,11.1367,17.9978,109.2691,94.5,incorrect,T29,0,0.0818957090377807,-39.98513,-0.3,0.0345,0.1574,0.0877,0.1968,0.0658
99666,fold6,T29_1180_conv,0.0136145101860165,5/100,0.0204,0.9737,22.3305,10.6604,12.4575,2.8945,147.0117,88.3,incorrect,T29,0,-1.1541540324687958,-106.92825,-0.02,0.2363,0.0015,0.0167,0.6905,0.142
99667,fold6,T29_1181_conv,0.0856580138206482,14/100,0.0,1.0,47.1118,14.4412,15.3859,40.7529,178.7918,90.9,incorrect,T29,0,-0.5452561974525452,-134.663941,0.6,0.0001,0.0003,0.0772,0.7205,0.1158
99668,fold6,T29_1182_conv,0.0160008314996957,58/100,0.0,1.0,67.7337,17.2763,18.4075,61.9909,174.4673,90.9,incorrect,T29,0,2.9440128803253174,-21.93245,-0.736,0.0193,0.01,0.9016,0.0148,0.0678
99669,fold6,T29_1183_conv,0.0844984948635101,6/100,0.0,1.0,66.7827,22.3084,22.5377,63.5361,156.8698,90.9,incorrect,T29,0,2.398730516433716,-70.457038,0.049,0.0026,0.2418,0.3721,0.2598,0.1936
99670,fold6,T29_1184_conv,0.0058639608323574,8/100,0.0,1.0,71.7832,25.9984,27.7075,66.5438,156.4889,88.3,incorrect,T29,0,-3.7764135599136353,-47.71639,3.04,0.0103,0.0008,0.0068,0.0118,0.4304
99671,fold6,T29_1185_conv,0.0051569361239671,26/100,0.0,1.0,29.0915,15.3169,16.1376,9.941,169.4115,88.3,incorrect,T29,0,-272.55572509765625,2324.0453,2.937,0.0009,0.0001,0.1038,0.0919,0.1156
99672,fold6,T29_1186_conv,0.0040688030421733,157/100,0.0,1.0,71.9659,26.2872,27.6228,66.6104,170.1955,90.9,"clashes,incorrect",T29,0,69410.7265625,2774.400108,4.721,0.002,0.0008,0.3957,0.4306,0.0877
99673,fold6,T29_1187_conv,0.1068492084741592,24/100,0.0,1.0,53.6706,17.9098,18.5808,46.9411,147.0871,90.9,incorrect,T29,0,1.967385530471801,-244.47833,-1.497,0.1967,0.8429,0.2132,0.9572,0.1912
99674,fold6,T29_1188_conv,0.0179776661098003,11/100,0.0,1.0,14.9197,9.0618,9.738,5.0895,81.946,90.9,incorrect,T29,0,1.971081614494324,-111.2607,-0.815,0.1289,0.0335,0.0092,0.7122,0.0837
99675,fold6,T29_1189_conv,0.0443061515688896,15/100,0.0,1.0,42.3066,13.2105,13.9328,40.0182,66.1914,90.9,incorrect,T29,0,0.1060884594917297,-124.68265,0.017,0.0751,0.1625,0.1316,0.9033,0.0797
99676,fold6,T29_118_conv,0.0227421391755342,31/100,0.0,1.0,22.958,7.6881,8.2987,11.6382,105.6003,90.9,incorrect,T29,0,-0.2141976952552795,-70.348364,-0.018,0.1581,0.2337,0.0048,0.457,0.1763
99677,fold6,T29_1190_conv,0.210002526640892,17/100,0.4898,0.3846,4.5402,1.4036,1.9739,2.9892,14.0661,90.9,medium,T29,1,-1.649480223655701,-91.89234,-0.342,0.0409,0.004,0.001,0.1474,0.5678
99678,fold6,T29_1191_conv,0.0153152318671345,87/100,0.0,1.0,58.8806,19.6741,21.4641,55.7323,114.7794,90.8,incorrect,T29,0,3.646868824958801,-56.02558000000001,1.209,0.0213,0.2791,0.0415,0.0671,0.5837
99679,fold6,T29_1192_conv,0.0018318518996238,58/100,0.0,1.0,64.1045,15.1576,16.6198,59.00899999999999,169.0164,90.8,incorrect,T29,0,-1.3784403800964355,-45.614,-0.393,0.0067,0.1257,0.0001,0.3203,0.2185
99680,fold6,T29_1193_conv,-0.0019463058561086,28/100,0.0,1.0,60.4101,17.0286,19.3416,57.0319,141.2593,90.9,incorrect,T29,0,1.3084782660007477,-75.60639,-0.446,0.0011,0.0012,0.2306,0.012,0.4329
99681,fold6,T29_1194_conv,0.4015956223011017,1/100,0.0,1.0,22.4486,12.5559,13.3888,10.3435,96.5973,90.9,incorrect,T29,0,1.9906578063964844,-99.6179,-0.3720000000000001,0.0445,0.0002,0.1545,0.3749,0.1872
99682,fold6,T29_1195_conv,0.0100946202874183,2/100,0.122,0.8333,32.0863,11.0915,11.8548,21.0758,137.4637,90.7,incorrect,T29,0,-3.276105761528015,-46.20972,0.458,0.0099,0.0001,0.0694,0.076,0.1458
99683,fold6,T29_1196_conv,0.0114881470799446,61/100,0.0,1.0,23.4198,9.8433,10.5346,8.7051,127.3821,88.2,incorrect,T29,0,-0.4339310228824616,-28.7841,0.99,0.3182,0.0002,0.0087,0.0097,0.107
99684,fold6,T29_1197_conv,0.0408052876591682,46/100,0.102,0.9138,27.8333,11.4916,12.2294,12.1958,148.0458,90.9,incorrect,T29,0,0.2939703464508057,-33.60318,-0.342,0.14,0.0008,0.3146,0.7187,0.1544
99685,fold6,T29_1198_conv,0.1178340166807174,18/100,0.0,1.0,82.3895,27.4746,27.9003,80.6332,110.9957,90.9,incorrect,T29,0,2.0398950576782227,-89.81663,-0.551,0.0056,0.0219,0.2009,0.6916,0.2231
99686,fold6,T29_1199_conv,0.0596803165972232,5/100,0.0,1.0,37.057,18.4183,19.3539,25.2375,163.7262,90.9,incorrect,T29,0,-1.5753108859062197,-109.67872,-0.365,0.0589,0.0054,0.0763,0.4758,0.0763
99687,fold6,T29_119_conv,0.0208532735705375,18/100,0.0,1.0,66.4558,16.8826,17.3459,63.786,94.4555,90.9,incorrect,T29,0,1.8454792499542243,-57.46828000000001,1.473,0.357,0.1285,0.0006,0.0376,0.1386
99688,fold6,T29_11_conv,0.0203338488936424,15/100,0.0,1.0,36.7339,10.6239,11.6867,30.7499,97.5051,90.9,incorrect,T29,0,-2.3483667373657227,-127.500871,-0.674,0.0099,0.0758,0.0135,0.9107,0.0886
99689,fold6,T29_1201_conv,0.0190915931016206,8/100,0.0,1.0,20.9624,13.0641,13.9667,5.5213,96.938,90.9,incorrect,T29,0,2.667998075485229,-69.2661,-0.679,0.3297,0.0677,0.2473,0.9062,0.2279
99690,fold6,T29_1202_conv,0.0088325403630733,21/100,0.0,1.0,71.6963,24.7606,26.6674,69.5369,89.8139,90.9,incorrect,T29,0,-5.614934206008911,-17.08371,1.607,0.0011,0.0089,0.0004,0.0115,0.2026
99691,fold6,T29_1203_conv,0.0142712146043777,121/100,0.0,1.0,62.003,16.8223,18.3645,56.6676,179.31900000000002,90.9,"clashes,incorrect",T29,0,1.048602133989334,-7.0612020000000015,1.486,0.154,0.1143,0.0194,0.2142,0.2622
99692,fold6,T29_1204_conv,0.0323789492249488,10/100,0.6939,0.4516,4.1213,1.3035,1.8339,3.3685,10.0929,90.9,medium,T29,1,0.8576804697513579,-164.8614,-0.596,0.0394,0.001,0.0287,0.257,0.1181
99693,fold6,T29_1206_conv,0.0161688886582851,17/100,0.0,1.0,35.546,12.6321,13.177,34.1091,45.9162,90.9,incorrect,T29,0,2.945083260536194,-107.81762,0.625,0.0161,0.1928,0.0754,0.1449,0.1316
99694,fold6,T29_1207_conv,0.0086206924170255,33/100,0.0,1.0,27.4697,14.0626,14.5665,8.6006,160.8959,88.3,incorrect,T29,0,-2074908.96875,7776.587559999999,10.749,0.0034,0.0113,0.0021,0.109,0.0504
99695,fold6,T29_1208_conv,0.011906593106687,6/100,0.0408,0.9661,48.7943,12.4679,13.8088,41.5253,137.7877,90.9,incorrect,T29,0,2.4677923917770386,-105.8547,0.311,0.1374,0.0607,0.2145,0.0101,0.0812
99696,fold6,T29_1209_conv,0.0167970582842826,43/100,0.0,1.0,69.1161,27.2759,28.4735,67.1629,73.8149,90.9,incorrect,T29,0,2.380651831626892,-24.00929,0.479,0.4398,0.1251,0.0016,0.0099,0.0699
99697,fold6,T29_120_conv,0.0714433342218399,156/100,0.0,1.0,67.5011,19.8702,21.357,64.3944,146.9194,90.9,"clashes,incorrect",T29,0,9.12519073486328,216.37036,0.546,0.1631,0.0424,0.0072,0.0135,0.353
99698,fold6,T29_1210_conv,0.0856461971998214,49/100,0.449,0.6667,7.1789,2.5086,2.9065,3.1218,27.9318,90.9,acceptable,T29,1,2.787347316741944,-90.1073,-0.401,0.0789,0.0078,0.0163,0.285,0.112
99699,fold6,T29_1211_conv,0.0084369899705052,12/100,0.0,1.0,28.6981,14.1461,15.424,10.2496,170.9151,88.3,incorrect,T29,0,0.3570499420166016,14.3049,-0.148,0.11,0.2461,0.0476,0.3981,0.1342
99700,fold6,T29_1212_conv,0.0166215002536773,6/100,0.0,1.0,86.4848,25.6814,26.1338,83.3075,144.0016,88.3,incorrect,T29,0,1.733344793319702,-95.60305,0.902,0.0123,0.0005,0.042,0.2609,0.4106
99701,fold6,T29_1213_conv,0.0188417378813028,15/100,0.0,1.0,61.7461,23.4714,23.8097,58.4398,104.3134,90.9,incorrect,T29,0,2.9598581790924072,-179.20435,0.296,0.2141,0.0788,0.0383,0.0597,0.2309
99702,fold6,T29_1214_conv,0.0382592268288135,61/100,0.0,1.0,27.3561,13.0698,14.0282,12.0831,127.7185,90.8,incorrect,T29,0,1.7781665325164795,-85.13920999999998,-0.616,0.0078,0.0,0.0181,0.1688,0.08
99703,fold6,T29_1215_conv,0.0089523727074265,6/100,0.0204,0.9818,53.7136,13.6008,15.1766,46.4788,171.2099,90.9,incorrect,T29,0,-2.7305386066436768,-106.5792,0.362,0.0454,0.0043,0.0729,0.0345,0.3672
99704,fold6,T29_1216_conv,0.0071578286588191,85/100,0.0,1.0,67.956,17.2568,18.302,63.3865,138.4927,90.9,incorrect,T29,0,-1.3008725047111511,71.08259,-0.487,0.0055,0.0374,0.2547,0.0089,0.0391
99705,fold6,T29_1217_conv,0.0174661166965961,17/100,0.0,1.0,81.5543,27.7595,29.0958,79.4636,85.5191,90.9,incorrect,T29,0,-17.180690288543698,86.44601,0.867,0.1399,0.0604,0.0029,0.0435,0.2223
99706,fold6,T29_1218_conv,0.1703196316957473,17/100,0.0,1.0,27.4237,13.0567,13.8974,7.1196,173.5475,90.9,incorrect,T29,0,5.601214408874512,-223.6866,-1.166,0.1155,0.0089,0.5526,0.9645,0.2568
